unit_price,movie_rating,time_on_site,quantity,label
25,6.84,134.1908381,4,Low
25,6.68,132.47622009999998,4,Low
20,5.99,154.6729227,4,Low
25,4.58,207.5373785,9,Medium
25,5.73,172.0015751,7,Medium
25,5.1,214.42538619999996,8,Medium
20,6.61,139.9016449,4,Low
25,6.55,141.58712419999998,5,Low
25,6.93,147.0159421,3,Low
20,7.14,131.9335337,2,Low
25,7.42,121.64336200000001,2,Low
20,7.05,122.3462098,2,Low
25,4.67,220.9370152,8,Medium
25,7.43,126.156807,2,Low
25,6.35,172.9936057,6,Medium
25,4.76,212.4644805,8,Medium
25,6.78,142.2833938,4,Low
20,7.19,130.9478752,2,Low
25,7.88,87.78373224,2,Low
25,7.64,109.066928,1,Low
25,6.47,159.4061994,5,Low
25,5.74,164.4874949,4,Low
25,7.28,107.2560117,2,Low
25,4.84,209.9896301,7,Medium
20,6.95,132.7913881,3,Low
25,8.18,80.09583843,1,Low
25,7.06,128.7164798,2,Low
25,6.5,163.051269,5,Low
25,7.52,104.86420459999998,1,Low
20,5.62,171.1456907,6,Medium
25,6.74,150.3564523,4,Low
25,6.09,156.0207441,3,Low
25,6.61,139.5697029,4,Low
20,6.33,162.93815690000002,5,Low
20,5.45,183.0393637,6,Medium
20,7.49,108.90111680000001,1,Low
25,7.15,126.387883,2,Low
20,6.96,131.6761064,3,Low
25,6.77,138.1328613,4,Low
20,7.13,119.55247209999999,2,Low
25,6.73,147.148944,4,Low
25,5.43,196.3903107,7,Medium
25,8.35,80.34122526,1,Low
25,5.61,184.0032849,6,Medium
25,6.05,172.58575290000002,7,Medium
25,5.75,191.1173097,5,Low
20,5.9,176.1763379,4,Low
20,4.56,215.4262905,9,Medium
20,7.54,99.65386295,1,Low
25,6.21,154.6850719,5,Low
25,6.6,131.4992528,4,Low
20,6.73,149.3160654,4,Low
20,7.06,131.0822574,3,Low
25,7.67,111.87617250000001,1,Low
25,5.27,186.2586488,6,Medium
25,6.44,148.7974378,5,Low
20,5.37,182.3210108,6,Medium
25,4.72,227.2032295,8,Medium
25,5.1,197.32916919999997,10,Medium
20,4.5,211.86702659999997,9,Medium
25,7.34,119.7816233,2,Low
20,7.11,127.7395522,2,Low
25,8.03,85.03899725,3,Low
25,6.82,142.7150266,4,Low
25,5.22,181.2665289,6,Medium
20,6.41,154.8803682,5,Low
20,4.41,212.64611609999997,10,Medium
20,6.45,154.40946430000002,5,Low
25,6.48,143.4664725,5,Low
20,6.84,147.0206326,4,Low
20,7.44,119.8563586,2,Low
25,5.91,190.0114585,8,Medium
25,6.69,131.6524614,4,Low
20,7.41,125.383923,2,Low
20,4.73,217.05884559999998,8,Medium
20,6.06,154.1694899,6,Medium
25,6.49,137.82859630000002,5,Low
20,7.03,130.7975568,3,Low
25,4.88,196.206865,8,Medium
20,5.03,206.37600690000002,8,Medium
25,6.76,141.9353712,4,Low
25,5.87,167.905955,4,Low
25,6.59,140.7338254,4,Low
25,6.49,152.45637019999998,5,Low
25,7.1,121.72353159999999,2,Low
20,7.26,108.41469009999999,2,Low
25,7.6,110.69645009999999,1,Low
20,7.3,129.1135088,2,Low
25,5.41,176.4889437,6,Medium
20,5.43,187.92702309999999,6,Medium
25,6.76,149.2359971,4,Low
25,5.23,189.476824,7,Medium
20,6.1,152.8775243,5,Low
20,6.73,130.7004188,4,Low
25,4.76,217.63980690000002,8,Medium
20,6.78,126.0479623,4,Low
25,5.66,182.9741976,5,Low
25,5.26,195.93067309999998,7,Medium
25,5.58,173.6780388,6,Medium
25,5.81,172.46304569999998,7,Medium
25,7.53,113.1487834,1,Low
20,4.88,193.16554530000002,8,Medium
20,5.08,203.0222887,8,Medium
25,5.25,187.99906000000001,7,Medium
20,6.8,144.3942669,4,Low
20,7.06,121.4774084,2,Low
25,7.76,94.99400661,5,Low
25,7.17,128.09276670000003,2,Low
20,7.61,113.98989830000001,1,Low
25,7.19,129.3014077,2,Low
25,4.67,202.52931719999998,8,Medium
25,7.07,136.12314990000002,3,Low
25,5.78,159.75355359999998,4,Low
25,5.03,187.3327184,8,Medium
25,6.22,175.429597,6,Medium
20,6.61,152.0453238,5,Low
25,6.9,137.1140888,3,Low
25,7.21,117.2702335,2,Low
20,6.98,128.0666413,3,Low
25,5.7,179.8089101,5,Low
25,8.29,73.77236997,1,Low
25,7.13,113.2795262,2,Low
25,7.32,105.4852693,2,Low
25,6.98,119.4799605,2,Low
25,6.44,138.87726730000003,5,Low
25,7.36,110.2747582,2,Low
25,6.43,140.7637612,5,Low
25,6.64,141.7317306,4,Low
25,6.63,137.86958059999998,4,Low
25,5.32,195.32347819999998,7,Medium
25,6.61,140.85247900000002,4,Low
25,6.68,146.98938930000003,4,Low
20,4.8,196.7700572,6,Medium
20,5.77,187.8695677,8,Medium
25,5.14,197.26772780000002,8,Medium
25,7.41,125.87126770000002,2,Low
20,7.61,102.4730715,1,Low
20,7.02,126.3021712,2,Low
20,6.0,166.6713867,4,Low
20,7.73,93.17877983,1,Low
25,7.09,130.629816,2,Low
25,7.53,110.8422706,1,Low
25,7.24,120.0955789,2,Low
25,5.04,189.6841444,8,Medium
25,6.46,163.5376425,5,Low
25,4.6,205.0763265,9,Medium
25,6.75,143.8202796,4,Low
25,6.88,121.1939777,4,Low
25,5.14,205.5245269,8,Medium
25,5.78,174.43017419999998,7,Medium
20,4.5,229.0103119,10,Medium
25,7.49,123.03022820000001,2,Low
20,6.87,136.7538358,4,Low
25,7.43,102.3681088,1,Low
25,7.38,109.66008590000001,2,Low
25,4.54,203.8692124,9,Medium
25,5.73,182.724333,5,Low
20,5.68,164.2409899,4,Low
25,4.65,226.76887969999999,8,Medium
25,6.27,164.7716767,6,Medium
20,4.73,223.54737569999998,8,Medium
25,7.03,124.74776640000002,2,Low
25,5.53,192.9109658,6,Medium
25,6.48,164.97333769999997,5,Low
25,6.56,144.9443741,5,Low
20,7.45,101.5479005,1,Low
25,7.14,131.5322509,2,Low
25,6.11,150.2246046,5,Low
25,7.29,129.06728959999998,2,Low
20,7.05,118.9168154,2,Low
25,5.87,191.2731694,8,Medium
25,5.69,170.8403332,8,Medium
25,7.32,128.63961319999999,2,Low
25,7.43,111.96576470000001,2,Low
25,6.94,145.2069286,3,Low
25,5.38,191.7195385,6,Medium
25,5.65,165.7327884,4,Low
25,6.9,134.8997857,3,Low
25,7.05,120.00694080000001,2,Low
20,7.3,114.9119082,2,Low
25,7.93,99.87876627,3,Low
25,6.7,139.42301519999998,4,Low
20,7.42,121.56568429999999,2,Low
25,5.74,163.8113287,4,Low
25,6.46,144.9446235,5,Low
25,8.43,80.62897302,3,Low
25,6.55,154.9343841,5,Low
25,7.18,136.98631369999998,2,Low
20,4.73,199.1022174,8,Medium
25,5.7,162.85834419999998,4,Low
20,7.36,119.24807679999999,2,Low
25,4.62,201.3580834,9,Medium
25,6.41,145.9455151,2,Low
25,6.09,158.3964889,3,Low
25,4.82,209.0232108,7,Medium
25,5.56,181.0173696,8,Medium
25,6.63,160.2582056,5,Low
25,7.46,119.994675,2,Low
20,7.35,118.9284032,2,Low
25,7.38,120.0190587,2,Low
25,4.86,194.22584730000003,8,Medium
20,7.93,86.47158693,4,Low
25,6.6,143.379129,5,Low
20,5.87,157.9614095,4,Low
25,7.32,128.3706312,2,Low
20,6.93,120.2512885,2,Low
20,7.03,132.5841405,3,Low
25,4.62,204.23240800000002,9,Medium
20,6.78,141.9357476,4,Low
20,5.95,189.9804875,5,Low
20,4.94,192.7513065,8,Medium
20,5.66,172.6459415,5,Low
25,7.1,117.7660189,2,Low
20,5.14,187.3485581,8,Medium
25,5.43,186.641551,6,Medium
25,5.37,199.67167519999998,7,Medium
20,8.53,66.93589652,1,Low
20,5.53,176.1454501,6,Medium
20,7.17,116.5687149,2,Low
25,7.56,107.34223109999999,1,Low
25,6.24,166.69302290000002,6,Medium
20,4.78,224.0690825,7,Medium
20,8.28,86.80986777,1,Low
25,7.41,125.71400790000001,2,Low
25,8.42,81.82776257,4,Low
20,7.93,102.1951434,4,Low
25,6.22,145.2278302,5,Low
25,7.57,109.4338699,1,Low
25,5.53,176.2988006,6,Medium
25,5.49,189.48507949999998,6,Medium
25,5.1,192.184875,8,Medium
20,7.23,108.4480547,2,Low
25,4.52,221.50641319999997,9,Medium
25,6.42,142.6280644,5,Low
25,7.43,125.1504896,2,Low
20,6.29,167.1357629,6,Medium
25,5.19,183.7021795,8,Medium
25,7.12,116.91605349999999,2,Low
25,5.72,163.2936396,7,Medium
25,7.0,130.20776170000002,3,Low
20,6.47,151.7117854,5,Low
25,7.24,134.0964028,2,Low
20,5.64,168.6417801,5,Low
25,5.49,199.08689640000003,6,Medium
25,7.47,100.49057619999999,1,Low
20,7.11,124.235497,2,Low
25,5.07,207.98689919999998,8,Medium
20,7.17,123.890961,2,Low
25,6.43,144.3587893,5,Low
20,6.82,122.71002390000001,4,Low
25,5.2,180.4558303,6,Medium
20,4.73,206.47843469999998,8,Medium
25,5.61,179.6114104,6,Medium
20,4.68,207.86102649999998,8,Medium
20,6.28,143.04617,5,Low
25,4.7,214.67155150000002,8,Medium
25,7.0,128.5906152,3,Low
25,5.26,192.35005,7,Medium
25,7.71,92.13668155,1,Low
20,4.66,207.8097157,8,Medium
25,6.54,150.8618774,5,Low
25,6.72,130.17921270000002,4,Low
20,7.02,117.30040220000001,2,Low
25,7.16,129.700897,2,Low
20,7.15,117.356447,2,Low
25,7.79,107.79701409999998,5,Low
20,7.98,81.99290512,3,Low
20,7.14,131.8972801,2,Low
25,6.81,124.3496072,4,Low
20,6.65,147.7211524,5,Low
25,5.66,182.29671519999997,5,Low
25,6.54,144.82955090000002,2,Low
25,7.06,123.10847240000001,2,Low
25,6.11,177.4473694,6,Medium
25,6.58,155.2325648,5,Low
20,7.78,90.78403890000001,3,Low
20,7.12,139.8105751,3,Low
25,4.5,209.325042,9,Medium
25,5.85,163.6778858,4,Low
25,7.58,105.6932469,1,Low
25,5.93,189.1409493,5,Low
25,5.83,164.6061556,4,Low
25,4.97,209.5866738,6,Medium
20,4.9,229.0853278,7,Medium
20,7.71,97.42313015,1,Low
20,5.26,185.84869619999998,7,Medium
20,5.08,195.2252987,8,Medium
25,6.84,136.3326447,4,Low
25,7.45,108.0160955,1,Low
25,4.74,200.6092298,10,Medium
25,4.58,203.7445199,10,Medium
25,4.6,206.06203100000002,9,Medium
20,6.87,147.5359208,4,Low
20,6.3,158.84061619999997,5,Low
20,6.94,126.52204850000001,3,Low
25,5.98,160.28275119999998,7,Medium
25,4.95,189.9373034,8,Medium
25,6.75,148.68630149999998,4,Low
25,5.47,182.6328657,6,Medium
25,7.73,97.32116948,1,Low
25,5.46,179.9542733,6,Medium
20,5.14,187.05385800000002,8,Medium
20,5.6,185.78551140000002,6,Medium
25,6.95,128.4825247,3,Low
25,6.37,142.0050984,5,Low
25,7.06,129.3308458,2,Low
25,6.04,165.8290027,4,Low
25,5.91,175.5803191,4,Low
25,7.2,132.4037902,2,Low
25,6.44,147.9614071,5,Low
20,7.6,116.27719259999999,1,Low
20,6.87,143.29567659999998,4,Low
25,5.85,188.5172645,5,Low
25,4.91,204.34194580000002,6,Medium
25,8.03,93.18692858,2,Low
25,4.7,209.1547715,8,Medium
20,6.25,150.8868546,5,Low
25,6.39,150.5708196,5,Low
25,7.33,130.023433,2,Low
25,8.46,71.38415007,2,Low
20,5.71,163.53306980000002,4,Low
25,5.29,182.46204630000003,6,Medium
20,4.73,206.7578343,8,Medium
20,4.56,206.27416159999999,9,Medium
25,7.16,136.56887759999998,3,Low
20,7.18,134.9808709,2,Low
25,6.86,142.6250984,4,Low
25,5.37,180.6539326,6,Medium
20,6.91,125.7558269,3,Low
20,5.09,197.01360359999998,8,Medium
25,7.28,116.8928761,2,Low
25,7.58,97.04450703,1,Low
25,6.68,136.8508571,4,Low
25,7.93,101.7105985,2,Low
25,5.96,168.2610859,4,Low
25,7.54,117.52722220000001,1,Low
25,7.24,114.1015898,2,Low
20,6.78,152.5112119,4,Low
25,7.04,132.7933878,3,Low
25,6.6,143.6496573,5,Low
25,5.8,165.7377631,4,Low
25,7.4,109.947852,2,Low
20,6.65,158.45811940000002,5,Low
25,7.28,128.0713838,2,Low
20,7.29,121.96325829999999,2,Low
25,7.52,109.8062108,1,Low
20,4.68,223.68613480000002,8,Medium
25,4.43,209.36967099999998,10,Medium
25,5.7,173.8000149,5,Low
20,4.72,205.235295,8,Medium
25,6.72,132.837199,4,Low
20,4.92,192.2922523,8,Medium
25,6.91,145.969,3,Low
25,4.6,206.2622246,9,Medium
25,5.61,167.61943,8,Medium
25,7.05,128.4503629,2,Low
25,8.01,100.8293819,4,Low
20,5.87,161.0731227,4,Low
20,7.73,108.098202,1,Low
25,4.92,206.17874630000003,8,Medium
25,6.4,137.906372,5,Low
25,5.0,188.0765061,8,Medium
25,7.15,127.89650120000002,2,Low
25,6.21,155.482398,5,Low
25,7.17,129.48996770000002,2,Low
25,6.98,130.4231705,3,Low
25,6.67,142.65405249999998,4,Low
20,7.19,124.75772450000001,2,Low
25,7.23,123.3217192,2,Low
25,6.96,125.65022979999999,3,Low
20,6.58,144.3870446,5,Low
25,6.31,151.88765080000002,5,Low
25,5.93,183.4009642,7,Medium
25,4.44,218.8036903,11,High
25,7.0,142.3478375,3,Low
25,5.08,190.4521647,8,Medium
25,5.86,165.7599406,7,Medium
25,7.55,118.62585829999999,2,Low
25,7.38,114.10848770000001,2,Low
25,6.84,133.7871495,4,Low
20,7.16,132.9506226,2,Low
25,8.27,80.42601174,2,Low
25,6.65,131.1925428,4,Low
25,6.62,140.3212197,4,Low
20,7.25,122.05321979999998,2,Low
25,8.33,82.52468661,4,Low
25,7.82,103.9065825,4,Low
25,4.8,206.40283190000002,7,Medium
25,4.85,194.09335149999998,8,Medium
25,6.92,127.068708,3,Low
25,6.57,131.8794456,4,Low
25,7.74,92.71600033,1,Low
25,7.32,128.8435729,2,Low
20,5.99,161.0117883,4,Low
25,6.69,136.1366183,4,Low
20,7.08,128.6983811,2,Low
25,6.7,140.6659229,4,Low
25,7.7,107.79784879999998,1,Low
25,7.21,112.3851898,2,Low
25,7.07,118.30445990000001,2,Low
25,5.41,173.68904819999997,6,Medium
25,6.76,146.3815645,4,Low
25,7.08,130.6812836,2,Low
20,4.99,211.44552489999998,6,Medium
25,6.75,133.8296831,4,Low
25,5.95,172.18721619999997,4,Low
25,6.34,148.0511032,5,Low
25,7.31,120.8330574,2,Low
25,6.58,145.49883590000002,5,Low
20,4.69,206.64858069999997,8,Medium
25,4.73,198.1148169,8,Medium
25,7.61,98.30617531,1,Low
25,7.88,86.870652,2,Low
25,4.83,198.3893861,6,Medium
25,7.17,126.1018304,2,Low
20,6.62,133.3928009,4,Low
20,6.06,157.9685843,3,Low
25,7.56,110.85147009999999,1,Low
20,7.67,99.14589047,1,Low
25,5.78,165.5351382,4,Low
25,4.65,222.4427162,8,Medium
25,6.2,158.4607022,5,Low
25,5.18,202.0444669,8,Medium
25,7.66,106.83311470000001,1,Low
25,7.68,100.5725024,1,Low
25,5.21,191.7517899,7,Medium
25,5.26,183.7830277,6,Medium
25,7.2,118.57402250000001,2,Low
25,7.63,113.2464787,1,Low
25,6.59,132.1593635,4,Low
20,5.81,163.3116317,4,Low
20,5.95,154.39006899999998,7,Medium
25,7.21,135.4058555,2,Low
25,5.46,192.37546940000001,6,Medium
20,7.08,119.97987749999999,2,Low
20,4.71,202.2940587,8,Medium
25,5.63,171.5420563,5,Low
20,6.57,149.8137112,5,Low
25,5.75,165.3762598,4,Low
25,6.05,152.03733,6,Medium
25,6.12,157.9050105,6,Medium
25,5.41,173.5714931,6,Medium
25,6.72,151.17909640000002,5,Low
20,5.85,181.14135359999997,5,Low
25,5.4,201.31461069999997,7,Medium
20,6.36,169.04205269999997,5,Low
25,7.31,131.6665442,2,Low
25,6.41,145.73628259999998,2,Low
25,6.94,133.5770748,3,Low
20,5.66,171.1051994,5,Low
20,4.69,214.598508,8,Medium
25,6.95,129.77982759999998,3,Low
25,7.81,107.9211048,3,Low
25,5.69,195.5715641,5,Low
25,6.63,130.121984,4,Low
20,4.72,231.123427,8,Medium
20,6.57,158.5468851,5,Low
25,6.97,118.106674,2,Low
25,6.69,152.2131054,5,Low
20,7.34,125.6977969,2,Low
25,7.11,137.3903939,3,Low
25,6.6,156.34231730000002,5,Low
25,6.28,175.70943290000002,6,Medium
25,6.64,139.775846,4,Low
25,7.29,128.63130139999998,2,Low
20,6.42,143.3380118,5,Low
25,7.21,135.7943981,2,Low
20,6.63,132.97696969999998,4,Low
25,6.68,134.1868443,4,Low
20,7.38,105.7248582,1,Low
25,6.75,130.6166156,4,Low
25,7.53,113.74339840000002,1,Low
20,7.99,86.42405674,5,Low
25,7.83,101.95843570000001,4,Low
25,4.54,206.0749987,10,Medium
20,6.38,147.3993391,5,Low
25,5.73,171.97733440000002,4,Low
25,7.21,110.55423689999999,2,Low
25,5.64,197.1441997,5,Low
20,6.63,147.1254265,5,Low
25,7.01,135.64613390000002,3,Low
25,7.35,124.65611200000001,2,Low
25,5.67,179.74721159999999,5,Low
20,6.13,170.4147804,6,Medium
25,6.71,142.0095044,4,Low
20,7.26,124.53340459999998,2,Low
25,6.68,142.51731850000002,4,Low
20,5.91,160.8115642,4,Low
20,6.65,142.1875344,4,Low
20,6.08,152.39729530000002,5,Low
25,4.72,197.9820324,8,Medium
25,6.67,129.75948359999998,4,Low
25,7.38,113.56329579999999,2,Low
25,6.37,146.5518101,5,Low
25,6.76,127.494525,4,Low
25,5.13,187.5287122,8,Medium
20,5.9,173.0379799,4,Low
25,6.41,155.207356,5,Low
25,7.06,123.23176880000001,2,Low
25,6.81,126.59112420000001,4,Low
25,5.22,215.3226793,7,Medium
25,6.64,140.6853209,4,Low
20,7.24,111.04874050000001,2,Low
25,4.78,204.9701981,9,Medium
25,7.81,88.11486427,2,Low
20,5.97,161.3672601,7,Medium
25,5.95,159.8421485,7,Medium
20,7.25,113.8095375,2,Low
25,5.44,174.6438554,6,Medium
25,7.29,124.997417,2,Low
25,5.74,188.5776909,5,Low
25,5.28,178.68746059999998,8,Medium
25,7.24,118.55977639999999,2,Low
20,6.51,134.52455700000002,4,Low
25,6.83,152.7892316,4,Low
25,7.76,111.3312436,5,Low
25,4.59,220.8208023,9,Medium
25,6.12,156.48994,6,Medium
20,6.35,157.0409094,5,Low
20,5.76,184.6227399,5,Low
25,7.32,110.3121446,2,Low
20,7.04,125.46217560000001,2,Low
25,6.7,141.1204022,4,Low
20,5.63,166.2371809,4,Low
25,6.88,121.49262350000001,4,Low
25,4.69,216.6380922,8,Medium
25,7.18,128.0838781,2,Low
25,7.43,119.3773136,2,Low
25,5.84,162.968917,7,Medium
25,6.6,136.2250657,4,Low
25,6.95,120.73920840000001,2,Low
20,5.38,209.52056969999998,7,Medium
25,6.64,139.3111019,4,Low
25,7.26,132.216467,2,Low
25,7.49,116.1574452,2,Low
25,7.19,114.06303359999998,2,Low
20,7.9,91.11966579,3,Low
25,7.42,102.023896,1,Low
25,7.27,115.20712309999999,2,Low
20,7.74,100.9096729,1,Low
25,7.29,126.55515770000001,2,Low
25,5.76,167.2399835,7,Medium
25,7.53,114.5499834,1,Low
25,6.39,149.20210930000002,5,Low
25,7.88,95.91765289,2,Low
25,4.55,222.55056119999998,9,Medium
25,5.4,204.124151,7,Medium
20,5.53,200.4758845,6,Medium
25,5.83,187.5734781,8,Medium
25,7.01,143.2640791,3,Low
25,6.96,138.5736489,3,Low
25,6.29,173.0351454,6,Medium
25,7.72,111.7691072,1,Low
20,7.1,127.6127568,2,Low
20,7.86,89.26811711,4,Low
25,7.45,124.5646037,2,Low
20,6.72,129.16734979999998,4,Low
25,5.52,187.7960982,8,Medium
20,5.57,172.1247033,6,Medium
25,7.02,130.3801561,3,Low
25,5.4,173.04095969999997,6,Medium
25,7.1,139.5159976,3,Low
25,6.22,144.5593221,5,Low
25,5.16,181.70489780000003,8,Medium
25,5.97,161.29751069999998,7,Medium
20,5.29,183.87207859999998,6,Medium
25,6.92,128.0166146,3,Low
25,7.87,91.86447444,3,Low
20,5.96,169.0228294,4,Low
25,8.17,77.64866609,1,Low
25,6.7,147.3350392,4,Low
20,5.2,192.9359233,8,Medium
25,4.65,230.24177880000002,8,Medium
25,6.85,140.22749819999999,4,Low
20,4.76,212.9588586,8,Medium
25,6.74,150.2099071,4,Low
25,7.08,128.37956100000002,2,Low
25,6.15,158.410003,3,Low
25,6.13,151.95622360000002,5,Low
25,8.21,88.36477217,3,Low
25,7.93,90.31168945,5,Low
25,6.4,146.4100698,5,Low
25,6.39,142.0125449,5,Low
20,6.85,131.6243645,4,Low
20,7.33,107.80892890000001,2,Low
25,7.32,106.70776869999999,2,Low
25,6.86,123.8912439,4,Low
25,7.46,119.35836640000001,2,Low
25,6.62,152.9199074,5,Low
20,5.52,171.4325265,6,Medium
25,6.7,143.199699,4,Low
25,6.02,180.0315191,7,Medium
25,5.45,196.77409440000002,6,Medium
25,6.32,167.7070584,6,Medium
25,7.03,118.4480563,2,Low
20,7.22,130.77868840000002,2,Low
25,6.61,141.50940580000002,4,Low
25,5.53,177.7541066,6,Medium
25,4.53,244.88529900000003,10,Medium
25,4.84,205.0837764,7,Medium
25,7.74,94.81894084,1,Low
20,6.43,165.1531776,5,Low
25,6.51,145.7745641,5,Low
25,6.58,145.532228,5,Low
20,6.32,143.2841823,5,Low
20,6.82,124.2584743,4,Low
25,7.1,124.3882154,2,Low
25,7.23,133.92848940000002,2,Low
25,7.95,97.67063585,4,Low
20,7.39,111.58493,2,Low
20,7.05,125.97107539999999,2,Low
25,6.38,172.1464374,6,Medium
25,6.71,132.1279847,4,Low
25,5.65,175.70219939999998,5,Low
25,7.58,96.38247859,1,Low
20,7.64,111.90815520000001,1,Low
25,7.68,103.9329587,1,Low
25,7.4,115.64415159999999,2,Low
25,7.57,99.10715601,1,Low
25,7.02,138.4113058,3,Low
25,7.61,97.89923159,1,Low
25,6.42,139.46341719999998,5,Low
20,4.54,203.6688008,9,Medium
25,5.73,167.17198009999998,4,Low
25,7.64,107.5336676,1,Low
25,7.15,125.1041916,2,Low
25,5.47,207.2061228,7,Medium
25,7.72,101.604477,1,Low
25,5.25,181.4718571,6,Medium
25,6.63,147.4374429,5,Low
25,6.13,162.2078735,6,Medium
20,5.86,169.7730417,4,Low
25,7.66,108.07833240000001,1,Low
25,6.84,145.4044084,4,Low
25,5.62,172.07111740000002,6,Medium
20,7.45,115.41203020000002,2,Low
20,4.77,201.06803349999998,8,Medium
25,6.23,158.6768516,5,Low
25,6.07,166.9855657,6,Medium
25,5.58,187.23966090000002,6,Medium
25,6.63,160.6640888,5,Low
25,6.62,141.1627269,4,Low
25,6.48,154.4475839,5,Low
25,7.08,121.7680312,2,Low
20,6.89,133.1428456,4,Low
25,4.87,225.5509824,7,Medium
25,7.48,111.07206809999998,1,Low
20,7.05,133.7876581,3,Low
20,4.74,226.11835409999998,8,Medium
25,4.54,234.68561490000002,10,Medium
25,7.44,120.63994550000001,2,Low
25,6.86,122.16499850000001,4,Low
20,7.17,131.2977279,2,Low
25,4.79,210.250514,7,Medium
20,6.78,151.3166763,4,Low
25,5.37,186.1480099,6,Medium
25,7.53,106.3263332,1,Low
25,6.63,132.5999897,4,Low
25,4.72,221.0567122,8,Medium
20,7.12,126.22514109999999,2,Low
25,6.73,148.5930955,4,Low
25,6.25,146.7949504,5,Low
25,7.69,101.3920609,1,Low
25,6.69,132.504961,4,Low
25,4.56,214.898208,9,Medium
25,5.44,172.95713130000001,6,Medium
25,7.22,114.97594740000001,2,Low
25,6.98,144.172354,3,Low
25,6.36,156.8123246,5,Low
25,7.74,99.2866931,1,Low
20,6.8,124.5349874,4,Low
20,6.74,147.12229219999998,4,Low
25,7.4,106.8120818,1,Low
25,5.77,172.26959399999998,4,Low
25,7.59,102.3292886,1,Low
25,5.18,187.1200579,8,Medium
25,6.69,142.96974709999998,4,Low
25,6.6,149.0461685,5,Low
25,4.64,212.3327432,8,Medium
25,7.6,111.75344369999999,1,Low
25,8.0,89.86429592,3,Low
20,4.84,204.1794138,7,Medium
20,7.26,108.500543,2,Low
20,5.97,182.981582,7,Medium
20,6.5,149.67951680000002,5,Low
25,6.44,167.47983059999999,5,Low
25,7.32,108.14793909999999,2,Low
25,6.83,132.31003370000002,4,Low
20,5.84,164.7677645,4,Low
25,6.34,168.2598968,2,Low
25,5.35,180.7939605,6,Medium
20,6.68,143.32675680000003,4,Low
25,5.96,169.7922659,7,Medium
20,6.55,154.37017590000002,5,Low
20,4.69,221.4524977,8,Medium
20,7.11,120.4447476,2,Low
25,6.57,142.4482084,5,Low
25,6.94,141.5360684,3,Low
20,4.62,210.94626569999997,9,Medium
20,6.69,136.9287523,4,Low
25,6.78,139.8248035,4,Low
25,7.3,116.51019690000001,2,Low
25,7.95,87.34917204,2,Low
25,5.69,175.92619630000002,5,Low
20,6.98,131.8219986,3,Low
20,7.64,102.9543874,1,Low
20,6.98,137.0302898,3,Low
25,7.17,110.66591170000001,2,Low
25,7.82,108.58981000000001,2,Low
25,7.28,127.8086395,2,Low
25,7.21,122.7123868,2,Low
25,6.66,139.83110390000002,4,Low
25,8.25,80.36128235,3,Low
25,7.35,119.9416311,2,Low
25,7.11,131.9814648,2,Low
25,6.06,169.1423714,6,Medium
20,4.66,207.09782040000002,8,Medium
20,4.92,197.8958543,8,Medium
25,4.62,225.74833019999997,9,Medium
25,4.58,213.1942486,9,Medium
25,5.87,157.39741840000002,7,Medium
20,6.8,149.1505409,4,Low
25,7.07,131.0090029,3,Low
25,7.48,119.41413030000001,2,Low
20,4.68,214.6606001,8,Medium
25,6.88,130.8999266,4,Low
25,5.78,192.3476603,5,Low
25,4.61,246.6752583,10,Medium
20,4.64,207.70933159999998,8,Medium
25,5.87,160.4842591,7,Medium
20,6.59,136.00637519999998,4,Low
20,5.95,170.67766740000002,7,Medium
25,6.52,136.7059491,4,Low
25,8.17,83.34664897,4,Low
20,6.29,157.659659,5,Low
25,7.03,129.373479,3,Low
25,7.16,125.370989,2,Low
25,5.39,185.2630111,6,Medium
20,4.9,201.8676135,8,Medium
25,7.19,121.7937347,2,Low
20,4.84,212.0564395,7,Medium
20,7.35,105.31222679999999,1,Low
25,4.63,217.18512599999997,8,Medium
20,7.1,119.15279779999999,2,Low
20,6.52,137.1390071,4,Low
25,7.07,113.8155192,2,Low
25,6.97,133.0449872,3,Low
25,6.61,150.77977119999997,5,Low
25,5.76,186.8525066,5,Low
25,6.15,179.830269,6,Medium
25,6.47,155.02956980000002,5,Low
20,6.34,147.5127536,5,Low
25,5.02,186.9931334,8,Medium
25,5.14,185.06888080000002,8,Medium
25,5.75,173.5116333,4,Low
25,8.04,98.43304988,1,Low
25,7.73,112.40293729999999,1,Low
20,5.41,203.56592759999998,7,Medium
25,7.36,111.55450549999999,2,Low
20,7.05,138.6800923,3,Low
20,5.63,183.69350380000003,5,Low
25,4.71,203.86537859999999,8,Medium
25,6.5,159.33941969999998,5,Low
20,7.0,120.9402013,2,Low
25,7.64,106.42447220000001,1,Low
25,5.08,189.7385049,10,Medium
20,8.59,68.18674137,3,Low
20,7.26,116.9826824,2,Low
25,4.69,201.4386489,8,Medium
25,6.77,136.9388996,4,Low
25,4.58,220.2984976,9,Medium
20,5.67,168.7238855,4,Low
20,5.55,169.5325112,6,Medium
25,4.67,202.3983429,8,Medium
25,7.28,122.1799937,2,Low
20,5.92,172.1492515,4,Low
25,7.04,131.6193203,3,Low
25,5.37,180.60049030000002,6,Medium
25,7.63,110.66614070000001,1,Low
25,5.68,171.4338981,5,Low
25,6.81,125.05496049999999,4,Low
25,7.78,110.06295359999999,3,Low
20,7.32,105.3869888,2,Low
25,7.2,114.071707,2,Low
