review,sentiment
"Boring, long and far below expectation after the great movie infinity war. First two hours trying to explain crazy time travel theories. Last hour, with more action, nonsense dialogues, dark battles and low impact after return of heroes previously swept. Didn´t like it.",-1
"While this movie brought me to tears a few times, it was ruined with just a few shots for me at least. Just take the shot where all the women save spiderman. Why? How? When? Where? That was so horrible, it deserved at least two points down for the movie. Another two points down for that Captain Marvel saves everyone moment. Like, really? I still think they should have focused on Scarlet Witch.Those were the points that made the movie average for an MCU movie. However, to be fair, the ending was great. The way they dealt with Ironman and Captain America probably couldn't have been done better. The story line was also great in general.Having said that, I should note that by moving to this political correctness agenda or whatever they want to call it, it is definitely the last MCU movie I will watch in the Cinema.",-1
"The storyline was eh, the action seemed rehashed from other Avenger movies, several hidden agendas, the time travel thing didn't fully make sense, characters were overpowered at times, things just didn't add up, overall disappointing and doesn't live up to the quality of the other Avenger movies.",-1
"This was atrocious. Death has no meaning in this movie because the power of the gauntlet looms on your mind throughout the whole thing and then the movie pulls a random ""gotcha"" and jks on you your hero is dead.",-1
This is a good superheroes film but it can be an excellent movie if they removed the time travel element/plot from the movie. Time travel plot has been used so many times in entertainment media now it becomes so tiring to watch. I appreciated the effort to realize this epic 'masterpiece' but I can't give an excellent score to a film with cheap plot.,-1
"Too long. More of EVERYTHING we’ve already seen. High gloss, no real feeling. Did arrow guy have his own film? Why do I care about him again? Focus issues.",-1
This movie was way too slow and too long. I don't mind a movie that is slow if it has great dialogue and characters. But I'm not a huge fan of most of the superheroes in Avengers. I think to enjoy this movie you need to be deeply invested in all of them. The only interest I had was with Thanos. The problem is the Thanos we seen for most of this movie had very little knowledge of all the superheroes he was fighting. He obviously had no knowledge of what happened in Infinity Wars. So the fight scenes didn't have as much weight to them as they should have. This was the biggest problem I had with them using time travel. Also time travel has been done so many times it just felt cheap and lazy. I'm also not a fan of them making Thor fat and making Hulk more human like. They are trying to get rid of all the best male superheroes. They also killed off Iron Man. They are full on SJW's putting down male characters and trying to make the female ones look better. I can't stand this trend with Marvel. You also get a scene with all the women superheroes on screen at once. It's too in your face at this point for me. I like strong female leads like Wonder Woman if done right. But Marvel goes about it the wrong way. The ending had some cool action scenes with some cool CGI. But that doesn't make a movie good. It's something that can help compliment a movie if everything else is good. But this movie was terrible in my opinion.,-1
Time travel is the laziest style of writing. It is like the ridiculous force healing in Rise of Skywalker. A decent movie but not worth the hype.,-1
this movie was so much **** i loved infinity war but this was garbage. the pinnacle definitive moment no spoilers is black widow and nighthawk trying to kill each other to prove who loves who the most.,-1
I feel like my biggest problem with this movie is simply the fact the first half is way longer then it needs to be. I feel like it was drawn out simply so they could make a big show about how the movie is three hours long. Besides that though the movies pretty good. Exactly what most people want out of a marvel movie with the same problems and that's perfectly fine. A fitting end to this era of marvel films.,-1
"Crazy disappointing is probably the best way I can describe this movie. I feel like giving it a 2, but to be fair a 6 is probably what it deserves. The reason I feel like giving this movie such a low score is because it was so hyped for so long building anticipation and then totally mailing it in. I admit I am a huge comic book fan and because of this I have seen every MCU movies with the exception of only making it about 75% of the way through Captain Marvel. I have become much more lenient on expecting movies to follow comic book plots and even encouraged change if I thought it was for the better. In this case they had a perfect example to adapt from in Jim Starlin's Infinity Gauntlet series. I already knew from the first part IW and due to contractual obligations these movies would be much different from the comics, but I was not expecting this. This movie throws away all the awesome scenes from the comic to replace them with lame callbacks to old movies, dragging characters through the mud like Thor and Hulk and setting things up for the ANAD Marvel characters in the future which are the worst of all the comic characters (Thanks Disney). The time travel plot was lame poorly executed and riddled this thing with plot holes. Most of the movie was boring and I felt no emotional investment. Characters I have loved fro more than 20 years died or had their final big moments in this film and I felt nothing because it was so poorly executed. I am not arrogant enough as a comic book fan to say I will never watch another MCU movie again with some of my favorite characters like Doctor Doom and the X-men joining, but I plan on skipping a lot of these until they prove to me they have their **** together.",-1
"Ah, Avengers: Endgame. The movie that the world was waiting for for about 10 years now? Anyways, let's get straight to the point. This movie is an extremely mixed bag for me. While there's many moments in here that are just breath-taking and badass, there's also a large number of scenes that just had me cringing.First off, let's go over the positives. For anyone who has watched the movie, you know how awesome it was to see Captain America pick up Mjolnir and wail on Thanos. It was a very awe-inspiring scene and was just overall REALLY a fun watch. Similarly to this but with more consequence, when Iron Man acquired the Infinity Stones and snapped Thanos' forces away, that was also just as if not possibly more epic than Capt. America's feat of fighting Thanos with Mjolnir. Was also fun to see Ant-Man knock down a Chitari flying whale with just his giant form, but that's just me fanboying Ant-Man.Another positive is the character arcs that both Capt. America and Iron Man go through over the course of the movie as they re-meet old friends and family as they travel across time trying to re-acquire the Infinity Stones. Now onto the negatives, and oh boy is there a bit to cover.First off, this movie, no matter how many people might tell you otherwise, is FULL of SJW moments very clearly. Let's list them off, shall we?:1. Thor, the white male that he is, has grown to be a lardy alcoholic in this movie that apparently can't even take on base Thanos while Capt. Marvel can effortlessly tank a headbutt from Thanos with the Infinity Gauntlet? Nice clear SJWism.2. During the middle of the fight with Thanos, a bunch of the superwomen gather up together and start to wail on Thanos' forces, while all the men're just sitting in the sidelines like a bunch of sissies. This just goes to show the same ol', same ol' trope of ""GIRL POWERRRR!"" in modern Mary Sue-filled movies.3. Another showing of feminist/SJW propaganda in this movie is Thor just randomly handing off the title of king of Asgard to the random Valkyrie chick we met and saw only a few movies ago. All of that after seeing him become a tub of lard? His character ruined? It's quite pathetic what they did to him, now he just runs around with the Guardians of the Galaxy and'll do who knows what for who knows how long.4. Capt. America handing off the title of, well, Capt. America to a black guy, specifically Falcon, is another showing of stupid disregard for character in exchange for blatant SJW propaganda. Honestly, it's completely out-of-character for Steve to hand out the shield to Falcon instead of Bucky. He very clearly has a much bigger and better relationship with Bucky, so why hand it to Falcon? It's just dumb and completely takes you out of the otherwise surreal experience of seeing Cap as an oldie.I could go on and on about why SJWism is what's ruining this movie, but it has flaws even aside from that. The movie is very uneventful, and very boring as a result. Many a moment, I'd find myself just wanting the movie to be over so I could take a bathroom break. And many of my friends have made the same claims. It's just not as fun to watch as the other movies, minus those few moments Cap and Iron Man had near the end of the film (but we know what happened to both of them, now don't we?).If you just want to finish off the Marvel movies with a bit of a banger, this is the movie for you. It has some badass moments for many fan favs like Cap and Iron Man, and really builds up the fanservice with the final fight.All this considered however, the movie is absolutely LITTERED with SJW garbage that really detracts from the experience for someone with more right-leaning viewpoints. If you're one of those kinda people like me, do or don't see this movie, but most certainly avoid the assuredly SJW phase 4 of the MCU Marvel Studios will be churning out in the not-so-distant future.",-1
"Never felt like I could roll my eyes so much at such a comedic disaster. Yes the film uses nostalgia to wink at the audience every five minutes but this does nothing but make the film look like just another CGI overhaul fan film that gives its previous instalment (infinty war) little impact. The character deaths were predictable as was the plot, to be honest I had been waiting for iron mans death since five years ago, he's a cool character, but severely overhyped and overused at this point. As I mention the comedy is tragically bad, with every character suddenly pulling terrible jokes out of ""americas ass"" as Ant man puts it. I mean seriously, Thor the God of Thunder is now an overweight drunk playing fortnite?",-1
Are they going to make a part 2? They need to consider doing one if they don't want all those past films to end on a fail.,-1
Thank God it's finally over. Infinity Wars was a rarity in the superhero world in having a real flesh and blood antagonist with depth. But they turned Thanos into cardboard in Endgame. Big budget junk food in visual form. Totally forgettable.I'll give points for technical proficiency but for the 3 hours of smaltz and saccharin mawkishness I'll give nothing.,-1
"This film was could've been one hour shorter than what they made it, so it got super boring in some parts and it felt like nothing was happening most of the time. I lost interest in the movie about an hour into it. And it was way to complicated to keep up with a of the characters and their relationships and separate missions and desires. this movie also had way to many jokes, this is a problem because it was trying to be a serious movie. I am fine with a little bit of jokes in fact that's what every movie needs but this one had way to many and every time there was a serious or sad character moment it would turn it into a joke, so I just wasn't able to take the movie seriously and after a while I just got tired of listening to all of these cheap jokes. Over all it is OK but it has too many flaws to say that it is good.   6/10",-1
one of the most boring MCU movies to date. so many loop holes & unnecessary stale comedy that fell flat. the battle scene all 5 minutes of it in a freaking 3hr movie lmao pathetic!,-1
"Worst Avengers movie ever - Capt Marvel does nothing. Why the hype to release her origin story two months before? Seriously, build up a sequence of 21 films for this terrible end movie????",-1
Infinity wars was so much better. This was not a bad movie but also not good either. The action parts are pretty cool but otherwise it was a long boring movie,-1
"The only plus to this movie, and the only reason for score 1 in stead of 0 is ... no, it is 0. The makers of this movie have failed miserably. It is difficult to make such a movie work, with so many characters, but they get an F nonetheless. They could have done a much better job. Let me repeat one thing about superhero movies. They are inherently dumb. The whole premise is just dumb - people with superpowers. But it's a wonderful fantasy - people with superpowers. That's why the creators must put in extra effort to mitigate the dumbness by making the best possible story. Some superhero movies do a better job at that than others. This one does not, and I rank it really low, along with 'Thor - The Dark World' and 'Batman - The Dark Knight Rises'. I shall only mention two things out of many, that make this movie so awful: Thor and Feminism. Let me address both. Thor, one of my favorite characters in Marvel comics and the great Dignitary, has generally been portrayed terribly in the movies - all of them, with the possible exception of Infinity War. First, he's been bland and a spoiled brat in Thor - part one, then he's a stupid, uninteresting oaf through a couple of movies, and then they start introducing clownish aspects to this character, which culminates catastrophically in this movie with fat, drunk, whiny, bum Thor. It is unforgivable. To make things even worse, they don't even let him get in a single blow against Thanos in the final battle. He just gets brutalized by Thanos, and Captain America basically takes over his supposed role, and battles Thanos properly. In the end, they put him with the Guardians of Galaxy. Since they are a bunch of clowns, he's should fit right in, but another problem there is that Chris Hemsworth is simply not funny. Maybe he could have been very good for the role of Thor, had they written the character properly, but he's no comedian, however hard he may try. I guess some people thought that he was very funny being shocked and zapped, he was not.As for the feminism: I like feminism. I also like a good sandwich, but if you shove it violently down my throat, I am going to hate that particular sandwich, and I'm going to hate you. I am talking about that scene during the final battle when ONLY female characters come together to support Captain Marvel in whatever she was trying to do, I don't care. If you desperately want to push societal issues in what is basically a lowbrow superhero movie, you should nonetheless try to make it less painfully obvious and stupid.MCU finale is a total fail. I watched it, many people watched it, you'll watch it, but it is bad.",-1
"This movie was a huge disappointment. A mix of plot holes, inconsistencies, paradoxes and logic defying rules of time travel about which I can talk for hours. I will rather not get into that to keep this review short. My next issue is with how they mishandled some characters. The most obvious victims to this, but certainly not the only ones, were Hulk, Thanos and Thor. Even humour was not working. You have to make sure to not cross a line when something instead of funny becomes annoying, cringey or even outright disrespectful and offensive. I feel like they failed at finding the right balance in Endgame. The butt of almost all jokes became Thor. Instead of making him funny though, like in Ragnarok we loved, they made us to laugh AT him. They simply turned one of the strongest characters in MCU into a joke and scrapped like 10 years of his character development when he just gave up on his people. That was cheap. Another thing that kept me bothering were the SJW moments. As a woman I love to see strong female characters, but this felt forced. All in all the movie is in my humble opinion a mix of lazy writing, fanservises, and a lot of money that went into its production in hopes that under all that glitter and expensive CGI people will not notice just how weak the plot is. And it seems like it is working.",-1
Fun film but massively overrated. The final battle was a tedious cycle of cliches with nothing but good cgi to back it up and there was no shortage of plot holes and conveniences.,-1
"It was just Okay. Certainly entertaining but not anywhere as good as Infinity War. There are some good notes. Some great dialogue and action-sequences. The overall plot is pretty solid. Buuuuuuuut, the pacing is sluggish and choppy. After the first hour, I found myself wondering when the movie would actually start. I got bored. I've never gotten bored watching an MCU movie before! Some of the character design choices were not well-explained or executed. You are made to accept that 'These well-established character(s) are suddenly different and like this now'. I guess the writers thought the events from the prior movie would be good enough but I think that is lazy and insufficient. I'm glad I saw it but I don't think I will feel inclined to watch it ever again.",-1
"It was pretty good, then it got pretty bad, then it got good again, and then a little bit much... overall decent...",-1
"Just dreadful. Almost all of this entire 3+ hour snoozefest was nothing but a weepy gaze backward at the most bloated commercial cash-extraction machine in cinematic history. Unless you are a 35-year-old man-boy with a deep-seated need to fork over money to watch a movie franchise pay tribute to itself, you'd honestly come out ahead to burn $12 then sit on your thumbs for 3 hours, staring at a blank wall.",-1
"A lot of plot holes, Captain Marvel with the speed above light to bring Iron Man back, Nebula bringing all Thanos' troop without even a **** Pym Particle.In the previous installment Thor almost killed Thanos equiped with the 6 gems, now he gets kicked in the ass by a Gemless Thanos just because he got fat? (WTF IS THAT?)TerribleGet better MCU.",-1
"A lot of plot holes, Captain Marvel with the speed above light to bring Iron Man back, Nebula bringing all Thanos' troop without even a **** Pym Particle.In the previous installment Thor almost killed Thanos equiped with the 6 gems, now he gets kicked in the ass by a Gemless Thanos just because he got fat? (WTF IS THAT?)TerribleGet better MCU.",-1
"Walked out after the pathetic anti Trump comment! I'm in the UK and don't care who is this president of the USA but what I do understand is respect. There is no room for more childish behaviour from Hollywood. They have the opportunity to to take the moral highground but this just leaves a bad taste in your mouth. The Avengers franchise has been tarnished by such a cheap, childish stunt.",-1
"This movie is slow, with an awkward plot, it's just a muddle of stupid references and cameos. Just plain boring.",-1
"The movie was bad. Not meant for people who actually care about marvel. It contained a lot of plot holes. It was boring. In a lot of scenes I was like, why did they do this? It was filled with a bunch of cheesy jokes. They just dragged the movie so much. Infinity war was amazing but this was just bad.",-1
"horrible film, plot bordering on total and absolute crap... with a single exciting scene, I think the grade I gave would still be too good for what it was",-1
"Endgame is an astounding achievement of capitalism. I feel bad for all the animators who aren't unionized and don't see any profits from this monstrosity. Because seriously, without the animators this movie is simple and ineffective.",-1
"If your angry about spoilers, its already spoiled... The movie is predictable... Only part that wasn't is when Thor comes back into the picture... It's three long hours of boredom...Only thing that offsets me from rating lower is the visuals and sound quality where spot on... Even then I almost walked out on this one...The move is 2/3 of the cast feeling sorry for themselves and the last 1/3 is them actualy doing something about it... There, that's the movie. Was a waste of my time and money...",-1
I was there at the beginning as Iron Man took flight for the fist time. I was there for the first Avengers I was there for Infinity War and everything in between. But the ending felt... hollow. It was funny it was even emotional but something was... off. It did not work. There was some forced stuff I will not get into and a ton of things that did not make any sense. The ending of the movie is a set up for things to come but it feels eerily similar to what happened in the comics industry. Good characters got destroyed and mediocrity took over in the name of misguided agendas.You can judge it best for yourself but I can't help but feel as if they could have done a lot better.,-1
The movie is based on nonsense. I believe if one superhero can save the world then 10 of them would easily destroy thanos. So it's so stupid that these superheroes can't kill thanos. And where was captain marvel in avengers infinity war? did she have anything more important than saving the universe to do?,-1
"Way, way, waaaaaay, way, way too long. Nothing else is even worth mentioning because it's 3 times longer than it should be.",-1
"In short not as good as infinity war.Cons:There is a bit of the new disney ""SJW"" signalling going on this this movie, one scene in particular beats you over the head with ""Woman power"" completely taking you out of the moment.Scenes that should naturaly of been sad or epic were massivly overwrought to the extent that they were basicly telling you what you should be feeling, rather than generating the emotion itself.The ""big"" action scene was hugely overdone, way too many charatcers for one scene which left it feeling like a Transformers battle where you cant quite tell whats happening.The third act was substantialy worse than the first two.The storyline was laughable compared to infinity war, with fairly massive plot holes and logic leaps.Thanos lost everything that made him an interesting villain.Pros:Some good use of comedy in the first and second actSome of the visuals were very goodSome memorable scenes, especialy during the ""dopelganger"" scenes.Good time travelling mechanics.Suprising movie opening.Overall its a definite watch if your a fan of the series, just dont get your expectations up to high as this wouldnt even rank in my top 5 Marvel films.",-1
"Endgame is a mess. The only positive things that I have to say is the character development, I only like the the character development because of the fact about how many people they have to remember. Now the negative stuff. Let's start off with thor, Thor was so poorly written when he didnt kill thanks who should've been more to determined to fight back instead of being that fat slob we got to know, He should have been motivated to fight back. Black widow. Here is a bit more respect to marvel most of the time I think black widow is wasted but in endgame she had a decent role before she died. Professor hulk,  professor hulk was a nerdy mess the cgi at some points almost made me puke. The pacing was okay, but now the big daddy the plot holes. The plot holes were almost as bad as the ones in captain Marvel here are some I found in the first 30 minutes. Endgame Plot Holes why would fury still be holding on to that pager after 20 yearsHow did the avengers find the pager and bring it back to the compoundPeter quill ship does have a transponder the avengers would recognizeAlso captain marvel doesn't have anything to track a signalWhen a ship runs out of fuel it doesn't just stop it keeps its momentum and keeps going and eventually slows downHow does captain marvel talk and breath in space and survive the vacuum without imploding but in captain marvel she needed a helmetHow did she bring iron man and nebula down to earthNebula when she gets back says she knows thanos s whereabouts but her and Tony have been on the spaceship for weeks and tony told steve he knows nothing Conclusion endgame got a solid 5.",-1
dumb. boring. patronizing. People who pay for this show and still like it should relinquish the right to vote.,-1
"Considering how much I enjoyed Infinity War, I was surprised by how disappointing Endgame was.  Not a bad movie by far, and some of the things that bothered me won't be an issue for others, but I expected more.  With that said, the beginning and ending are the best parts, so you'll likely leave the theatre happy (even if the movie doesn't sit too well as you digest it).I was surprised by the amount of humor.  And even though I thought the jokes mostly landed, it was weird that in a universe where half of sentient life disappeared there are so many people cracking jokes.  I would have appreciated a darker humor until the snap is reversed.  I just felt it undercut the stakes and loss the characters would be feeling after their defeat in the last movie, even if a bit of levity is needed for the audience's sake.The thing that bothered me the most was the reliance of time travel as a plot device.  I can accept time travel if it's just kind of in the background, but the moment a movie tries to make it seem real is the moment I can't accept it anymore.  The worst part of Endgame is that despite telling myself several times, ""Just ignore it and have fun!"" the movie spends a lot of screen time on the time travel plot and is constantly trying to justify it.  In the end I couldn't get past it and it made the middle of the movie really sag.",-1
Good special effects. Pretty much everything else sucked almost beyond imagination.,-1
"Though Avengers: Endgame is filled to the brim with heart felt moments, the logically mess cannot be ignored. The editing, pacing, and writing are a giant mess and no matter how many awesome visuals or big moments occur on screen, these major issues cannot simply be ignored. The Russos have finally made a mediocre at best film and I would not be surprised if studio interference was a part of it. You can subjectively love this movie, but you cannot simply ignore the plethora of narrative and character issues that are strewn throughout this 3 hour mess. C-",-1
uninspired main plotboring at the beginningthe film stretches into the length,-1
"Ah, Avengers: Endgame. The movie that the world was waiting for for about 10 years now? Anyways, let's get straight to the point. This movie is an extremely mixed bag for me. While there's many moments in here that are just breath-taking and badass, there's also a large number of scenes that just had me cringing.First off, let's go over the positives. For anyone who has watched the movie, you know how awesome it was to see Captain America pick up Mjolnir and wail on Thanos. It was a very awe-inspiring scene and was just overall REALLY a fun watch. Similarly to this but with more consequence, when Iron Man acquired the Infinity Stones and snapped Thanos' forces away, that was also just as if not possibly more epic than Capt. America's feat of fighting Thanos with Mjolnir. Was also fun to see Ant-Man knock down a Chitari flying whale with just his giant form, but that's just me fanboying Ant-Man.Another positive is the character arcs that both Capt. America and Iron Man go through over the course of the movie as they re-meet old friends and family as they travel across time trying to re-acquire the Infinity Stones. Now onto the negatives, and oh boy is there a bit to cover.First off, this movie, no matter how many people might tell you otherwise, is FULL of SJW moments very clearly. Let's list them off, shall we?:1. Thor, the white male that he is, has grown to be a lardy alcoholic in this movie that apparently can't even take on base Thanos while Capt. Marvel can effortlessly tank a headbutt from Thanos with the Infinity Gauntlet? Nice clear SJWism.2. During the middle of the fight with Thanos, a bunch of the superwomen gather up together and start to wail on Thanos' forces, while all the men're just sitting in the sidelines like a bunch of sissies. This just goes to show the same ol', same ol' trope of ""GIRL POWERRRR!"" in modern Mary Sue-filled movies.3. Another showing of feminist/SJW propaganda in this movie is Thor just randomly handing off the title of king of Asgard to the random Valkyrie chick we met and saw only a few movies ago. All of that after seeing him become a tub of lard? His character ruined? It's quite pathetic what they did to him, now he just runs around with the Guardians of the Galaxy and'll do who knows what for who knows how long.4. Capt. America handing off the title of, well, Capt. America to a black guy, specifically Falcon, is another showing of stupid disregard for character in exchange for blatant SJW propaganda. Honestly, it's completely out-of-character for Steve to hand out the shield to Falcon instead of Bucky. He very clearly has a much bigger and better relationship with Bucky, so why hand it to Falcon? It's just dumb and completely takes you out of the otherwise surreal experience of seeing Cap as an oldie.I could go on and on about why SJWism is what's ruining this movie, but it has flaws even aside from that. The movie is very uneventful, and very boring as a result. Many a moment, I'd find myself just wanting the movie to be over so I could take a bathroom break. And many of my friends have made the same claims. It's just not as fun to watch as the other movies, minus those few moments Cap and Iron Man had near the end of the film (but we know what happened to both of them, now don't we?).If you just want to finish off the Marvel movies with a bit of a banger, this is the movie for you. It has some badass moments for many fan favs like Cap and Iron Man, and really builds up the fanservice with the final fight.All this considered however, the movie is absolutely LITTERED with SJW garbage that really detracts from the experience for someone with more right-leaning viewpoints. If you're one of those kinda people like me, do or don't see this movie, but most certainly avoid the assuredly SJW phase 4 of the MCU Marvel Studios will be churning out in the not-so-distant future.",-1
"This movie's plot is half-baked with lots of holes. Not a lot of action scenes, too much backstory about lives of superheroes. Thor did not really play an important part in the movie. Overall, it seems like the movie was a little cash-grab.",-1
"PROS: stunning visuals and animations; good music; compelling interactions between the main characters that have stayed since The Avengers (2012); satisfying resolution to the 11 year long ""Infinity Saga"" story arc.CONS: it takes itself too seriously for a fantasy story with super-powered characters dressed in costumes; overlong and overcrowded 3-hour space-time action-adventure that lacks creativity; excessive use of CGI in detriment of real acting.",-1
"After the mind-blowingly stellar and near perfect Avengers: Infinity Wars, I went to see Avengers: EndGame and was severely disappointed. Despite an admirable performance by Robert Downey Jr, the rest of this trainwreck is easily the worst Marvel movie made in years. Horrid pacing and a non-existent script and the most cringe-worthy performance outshine the admittedly fantastic CGI and strong choreography. It goes to show that a movie even with triple AAA CGI and special effects will fall flat on its face without a coherent and strong script. The Hulk is made into an absolute joke in EndGame, and Thanos motivations are little different from the prequel, except worse. Chris Hemsworth's performance as an Alcoholic Thor destroys what little hope was left for this movie. To say Hemsworth's performance was cringe-worthy doesn't do the experience any justice. Outside of Robert Downey Jr, most of the actors felt flat and uninspired in Endgame. Little is different about the plot from Infinity War, except that Infinity War had a dark twist ending and compellingly developed the antagonist as a villain. In Endgame, Thanos just feels like a substandard cliche, ""I want to take over the world"" stereotype. Despite the phenomenal battle scenes and choreography, the robotic and lifeless performance from the rest of the cast, not to mention aggravatingly horrible jokes and cliches riddled throughout the picture destroy all credibility this film could have had. Its as if the film directors and screenwriters looked at all the elements that were prodigious about Infinity War and said to themselves, ""Who needs ANY of that when we can have cliches?""    Avengers: Infinity War is without a doubt the superior film, and Marvel would be wise to revisit its strongest aspects to improve on the sequel.",-1
"Possibly one of the most overrated movies of all time and in my eyes the weakest of the marvel movies produced. All credit from this movie comes from the stunning visual effects and the well crafted score composed by Alan Silvestri, however when the budget is over 350 million dollars, it’s hard for the vfx to look bad. The pacing and tone of the movie was all over the place, and seemed split between going for a lighthearted feel like Guardians Of The Galaxy, or a more serious outlook like Infinty War. The movie was fun yes, but for a decade of build up and being a sequel to the arguably the best mcu movie of all time, Infinity War, the movie fell short in meeting the expections of what I had in mind. They turned my 2 favourite hero's of Hulk and Thor into characters only there for comedic value. A decade of character development just for them to lose all of that in Endgame really ruined the movie in my opinion. The movie suffered from an extreme imbalance between comedy and seriousness, and for that reason I believe it to be the most underwhelming marvel movie of all time.",-1
"This movie is utter garbage... Timetravel ""This is not some back to the future bs"" - True, Back to the future was a masterpiece... This movie is just overrated and totally trash. I am a marvel series fan, but Endgame did everything wrong... 3 hours garbage. No plot convenience , no action... Without spoiling, that movie is horrible... Just boring and some of the worst and unsatisfying movies I have watched in years... Superstar cast... Boring predictable garbage...",-1
"After Infinity War I had high hopes for this one. That's why the dissapoitement struck hard. There are a lot things done wrong with End Game and because of the below I gave it a 4/10:- Thor and Hulk put aside for no reason. They tried to make them some kind of funny characters, but it did not work.- Plot holes, plot holes everywhere. Just for example:(ultimate sacrafice for the soulstone - Hawkey lost his family already; time travel; Ant-Man rescued by rat; Thor took Mjolnir to his timeline; Nebula did not travel back in time, but stayed on the ship and got caught instead; Thor almost killed Thanos when he had the gauntlet with all stones and could not beat him without it; Tony takes all stones away from Thanos, just like that). There are many more, but those are the major ones.- weak, dull and unnecessary jokes - pace and narration problems. It felt somethimes like there was a struggle betwwen two concepts and both ideas were implemented.- forced and unnecessary ""strong independent women to the rescue with Spiderman"" sceneFor me a Marvel fan it is a huge disappointment, especially after such good Infinity War. End Game felt rushed and produced without a plan and highly inconsistent. A shame though.",-1
"This movie is utter garbage... Timetravel ""This is not some back to the future bs"" - True, Back to the future was a masterpiece... This movie is just overrated and totally trash. I am a marvel series fan, but Endgame did everything wrong... 3 hours garbage. No plot convenience , no action... Without spoiling, that movie is horrible... Just boring and some of the worst and unsatisfying movies I have watched in years... Superstar cast... Boring predictable garbage...",-1
"Way, way, waaaaaay, way, way too long. Nothing else is even worth mentioning because it's 3 times longer than it should be.",-1
"A mediocre ending to a nice start, too many politically correct themes forced inside the filming ruined also the pace of the action.",-1
"Full of plotholes, weird/illogical character decisions, weird/illogical world building, numerous writing decisions and moments that are clearly put there with an agenda, etc. For what it promised, rather disappointing.",-1
"Very disappointing vs. the great Infinity Wars. What happened to all the witty dialogue? The writing was just plain poor this time around. It felt like the writers were lazy and took the audience for granted. Cheap fat jokes just don't cut it in this movie. Instead of the joy we felt watching Infinity Wars (and the first Avengers movie), we felt one big ""meh"" after watching this one. With very few exceptions, the interesting character interplay and humor that was present in Infinity Wars was absent in this one. It's frustrating to see this movie getting such great reviews from ""professional"" reviewers. With all the money spent and made with these films, couldn't they hire good writers?",-1
It kinda feels like they phoned it in this time around along with Captain Marvel being an objectively **** **** hero due to her powers. I dont know it just didnt feel right in the slightest in comparison to infinity war.,-1
"I finally watched this movie.  And I came away terribly disappointed.  Infinity War barely held its story together and allowed some characters to shine.  This sequel seemed to be written and directed by people with Attention-Deficit Disorder.  It jumped from one set of heroes to another entirely different set not once or twice but several times.  They kept changing the nonsensical time-travel rules to fit whatever the writers wanted to happen next.  There was never any core group of lead characters for the viewer to latch onto and to actually care about.  This unfocused and nonsense ruined any feelings of danger or threat.  So, when the strongest women in the universe saved the day I no longer cared.  Blow the Earth up!  Who cares!  They'll just go back in time again and start over.  Maybe with better writing.",-1
"A mediocre ending to a nice start, too many politically correct themes forced inside the filming ruined also the pace of the action.",-1
The worst work that has been done by Marvel. If you want to waste 2.20 hours for dialogs and only ~ 40 minutes to see the fight that doesn't cost it.,-1
"Poor and boring fight moments, stupid jokes for idiots and e hours of next thing. Fat Thor, Captain with god’s hummer and others silly moment destroyed this movie",-1
"The movie was bad. Not meant for people who actually care about marvel. It contained a lot of plot holes. It was boring. In a lot of scenes I was like, why did they do this? It was filled with a bunch of cheesy jokes. They just dragged the movie so much. Infinity war was amazing but this was just bad.",-1
"I can't give more than 6 to this film that is nothing compared to Infinity War. 3 hours are too many and the beginning of this film is so slow,here is the reason of the 3 hours. I didn't like Thor at all because for me that's not the real Thor.About Professor Hulk I can say that I wanted more insights of the character which is not well studied.The only part of this film that I liked was the end, the final battle, ""AVENGERS ASSEMBLE!""",-1
The movie was quite a let down as compared to infinity war. I felt the movie was plagued by numerous plot holes. The movie also felt very sluggish as it progressed. Overall i am unsatisfied with how Endgame went and i do not agree with the high ratings its been given just for the sake of it.,-1
"Solid Marvel pic but too long.  The movie is definitely fun and a “must see” if you’re even a mild Marvel fan.  Yet, be warned there’s nothing new here and with all the hype I expected more.  The first two thirds of the movie are really slow and the plot feels labored and stale.  The last third of the movie is more interesting - yet, even there, the fights seem totally redundant.  Although I enjoyed the movie, and would recommend it, I feel like this movie reinforces the idea that Marvel needs a fresh approach going forward.  Also, I have to comment on the length of the movie, three hours with no intermission just doesn’t work.  At least a third of the viewers in our theater had to get up and take a break during the screening... viewers of all ages by the way... so, I’d like to see either a shorter cut of the movie or an intermission built in...  its very distracting when people are moving in/out of the theater.",-1
"Boring, long and far below expectation after the great movie infinity war. First two hours trying to explain crazy time travel theories. Last hour, with more action, nonsense dialogues, dark battles and low impact after return of heroes previously swept. Didn´t like it.",-1
